sampno,chhwgt,cexphhwgt,hctfip
1132156,0.739289172,289.4452429,37
1132165,1.314106175,222.1944844,23
1132198,2.96332358,646.7557447,111
1132210,0.616341969,130.3761631,97
1132249,1.152982705,160.4630291,87
1132372,0.829713825,231.8020992,85
1132416,0.938616717,384.8692087,59
1132467,0.764965051,171.3186971,81
1132468,1.103465201,233.4184048,97
1132472,2.459908973,165.4698788,63
1132519,1.398148528,878.9451062,73
1132547,1.805991507,1113.145351,67
1132548,2.693296072,587.8212957,111
1132564,0.849877791,35.89272253,27
1132574,1.133191391,131.2843677,115
1132630,1.893632423,741.3917549,37
1132656,3.987835546,1015.149089,19
1132664,0.687810787,128.4445709,101
1132687,4.570021741,734.2136369,29
1132741,3.82826923,532.7882838,87
1132759,0.823322543,288.1991889,71
1132790,2.064220525,195.6822661,93
1132820,2.657915027,580.0992589,111
1132890,0.779037822,164.7915724,97
1132891,2.415143992,648.48876,61
1132907,0.810765479,317.8744471,65
1132951,1.080252498,665.8270768,67
1132952,1.996836138,392.2242745,45
1132955,0.322750955,11.56378883,49
1132970,1.579801984,219.8643662,87
1132986,0.685834563,193.4443669,113
1132993,0.801517184,221.5393501,89
1133013,0.702718411,148.6475608,97
1133029,1.769525436,1112.410943,73
1133036,0.803800826,180.0162113,81
1133154,1.458011956,597.8413742,59
1133235,2.080727216,168.2302202,5
1133260,1.869544631,1152.317111,67
1133276,1.380910944,483.3797121,71
1133280,0.847974529,118.0143995,87
1133285,0.48718864,56.44258603,115
1133314,0.403505778,112.7298155,85
1133315,1.000567488,279.5345061,85
1133395,1.566839442,307.7630916,45
1133419,1.09199556,230.9922066,97
1133448,3.846109076,1032.716275,61
1133454,1.294697739,205.2460355,107
1133524,3.040888102,816.5069085,61
1133536,1.248145102,488.6716536,37
1133545,0.293105288,114.7560855,37
1133547,0.441202381,82.39191885,101
1133559,1.143141984,250.852801,57
1133591,0.73563818,205.5196252,85
1133618,1.989375927,124.7962205,69
1133673,0.032509982,1.087791356,105
1133718,1.38727573,310.6890573,81
1133731,0.525419601,205.9997243,65
1133744,4.682092256,1036.405002,95
1133746,1.328835188,520.992521,65
1133748,1.41941616,74.07818026,43
1133768,3.789776956,827.1320869,111
1133791,1.261260043,275.2744196,111
1133795,1.053332496,412.9769871,65
1133938,1.07059579,419.157848,37
1133949,2.94951224,356.7064144,79
1133969,2.190523613,304.8597803,87
1134012,2.406393925,381.4811737,107
1134035,1.152011348,710.0565375,67
1134039,2.392348588,161.7353533,35
1134056,1.912591343,486.871973,19
1134065,0.551333464,108.2944984,45
1134076,0.700712756,218.7813028,75
1134090,1.625978491,569.1641582,71
1134112,1.287232841,809.2180363,73
1134113,0.906256592,38.27375743,27
1134135,0.526798443,147.1748225,85
1134154,0.538798128,61.95340738,109
1134174,1.234655699,344.9331254,85
1134175,1.690432601,194.373466,109
1134239,1.315279737,129.3513399,25
1134282,2.838866988,328.8931246,115
1134325,1.04206125,407.9860535,37
1134367,0.739289172,289.4452429,37
1134388,2.351783613,318.2772381,39
1134394,1.702002005,282.5406056,17
1134469,1.328143063,414.6818605,75
1134470,2.777402265,446.2137675,29
1134551,1.049960043,145.2636966,33
1134590,2.9366804,465.5465068,107
1134604,0.549186064,215.0163966,37
1134615,1.277865641,286.1859851,81
1134649,0.902962368,239.2863531,13
1134664,1.008533349,413.5377357,59
1134666,1.151310044,122.9415946,9
1134675,1.263818991,411.9556587,83
1134721,3.626829342,293.235122,5
1134742,0.595281312,166.3072901,85
1134797,1.66868593,543.9264769,83
1134800,2.483170356,345.5880434,87
1134860,1.357839165,304.096555,81
1134878,0.995374771,295.4405812,99
1134887,1.807207348,251.5128492,87
1134890,1.200967532,405.8603399,77
1134913,1.574749228,343.6945316,111
1134956,1.079609429,228.3721411,97
1134989,2.937969756,313.7284248,9
1134996,2.376462559,287.4032617,79
1135038,0.980849735,402.186382,59
1135072,0.669784412,421.0595078,73
1135078,4.445332927,704.7103988,107
1135114,1.394435805,876.6111056,73
1135117,0.790759381,497.1103389,73
1135145,2.614624793,414.4916277,107
1135146,0.559902711,125.3937063,81
1135154,0.436403801,58.29462217,103
1135157,1.065587755,417.7818707,65
1135169,0.039529482,1.322665444,105
1135184,1.080799159,365.2501022,77
1135187,0.853858598,526.2863778,67
1135191,3.4904289,761.7983259,111
1135202,2.747892178,599.7370871,111
1135239,0.669639163,92.64567808,33
1135257,1.079431419,422.6171587,37
1135291,1.448828383,177.1525803,53
1135294,0.758868088,477.0618995,73
1135317,4.496089804,543.745522,79
1135409,3.45107201,926.645126,61
1135430,0.801868838,238.0054253,99
1135431,0.683609983,127.6600958,101
1135438,0.829713825,231.8020992,85
1135474,0.554170489,227.2313648,59
1135478,0.478018597,187.1530306,37
1135494,2.712556347,450.2975383,17
1135563,1.386879235,310.6002598,81
1135572,0.479092162,79.53162753,17
1135601,1.595423307,222.0384186,87
1135630,1.276106119,802.2232302,73
1135684,1.011339654,213.9308866,97
1135688,1.965953416,806.1170463,59
1135740,1.09791113,146.6584716,103
1135777,1.497504729,279.6500956,101
1135802,0.969501244,65.21511775,63
1135823,1.873364761,296.9810472,107
1135836,0.838525237,261.8100529,75
1135843,0.041314537,2.039856973,51
1135867,2.172544102,146.1398015,63
1135876,5.000000229,775.6940063,55
1135906,3.520746185,425.7899766,79
1135920,1.137548046,356.0029725,1
1135925,2.181722846,482.9354798,95
1135926,1.162781919,455.8885018,65
1135946,0.757382538,265.1172799,71
1135955,1.296502967,453.8331988,71
1135967,1.576855005,646.5716272,59
1135976,0.539906508,211.3832803,37
1136004,0.529105704,149.2379115,113
1136008,1.202112155,471.3085926,65
1136019,1.193593586,329.9092677,89
1136039,1.211232985,496.6524376,59
1136069,0.795075226,248.2437948,75
1136071,1.012653553,396.4724018,37
1136102,2.642066171,409.8869599,55
1136119,3.084033973,1005.274691,83
1136122,3.02620283,986.4239965,83
1136218,0.430300738,71.4320141,17
1136236,0.712940522,155.6017646,111
1136286,1.39066705,388.5189471,85
1136329,0.544880538,342.5387736,73
1136363,0.864489553,182.8673637,97
1136370,1.394435805,876.6111056,73
1136395,0.196308497,3.832689719,3
1136407,0.834194855,198.0401585,7
1136419,0.829742147,325.3145737,65
1136432,0.750767519,293.9392258,37
1136448,2.913008186,286.4801315,25
1136486,0.397684324,37.69934889,93
1136495,4.999999888,1106.775478,95
1136539,0.756963605,296.3651068,37
1136575,0.865040589,120.3895189,87
1136614,1.985506818,228.302413,109
1136617,4.682092256,1036.405002,95
1136651,0.796304316,259.5641238,83
1136693,0.527301739,156.5102279,99
1136706,1.263818991,411.9556587,83
1136732,2.735826817,259.3486427,93
1136758,0.998686042,391.0038655,37
1136768,0.636939858,261.1700117,59
1136791,0.774718881,317.6647479,59
1136794,1.516808463,331.0487568,111
1136853,1.074033702,335.3421074,75
1136868,3.716234689,449.4318528,79
1136872,0.951650633,390.213619,59
1136903,2.397905167,523.3511968,111
1136963,1.466126902,574.0155183,37
1136964,0.534952728,180.7843178,77
1136989,1.507079043,421.0416597,85
1137011,2.10267808,458.9168515,111
1137073,1.636468145,346.165682,97
1137097,1.234198062,760.7133418,67
1137098,0.95182903,127.1448909,103
1137103,1.805690826,286.2528235,107
1137144,0.88409078,346.6228832,65
1137146,1.793623054,207.7977916,115
1137179,1.555772098,125.7867349,5
1137219,0.340894688,76.34549273,81
1137220,1.253480568,490.7605862,37
1137232,0.427387554,167.3300502,37
1137233,1.382267198,566.7830895,59
1137235,0.423589277,148.2749222,71
1137262,0.031474093,1.553996557,51
1137279,0.496862584,78.76670548,107
1137301,1.012653553,396.4724018,37
1137373,1.538861572,342.9123998,41
1137381,1.309261124,823.066101,73
1137400,1.453831501,401.8390278,89
1137411,0.500265865,141.1034362,113
1137486,0.845630132,296.0078283,71
1137499,0.923954196,361.7449797,37
1137529,1.012653553,396.4724018,37
1137549,1.0418725,642.1710872,67
1137600,1.293878606,452.9145568,71
1137604,1.490491378,207.4348212,87
1137648,2.845623834,394.3665801,31
1137817,0.942007788,329.7442572,71
1137870,1.004580774,116.3843572,115
1137871,0.876558768,244.8894505,85
1137881,1.451079957,568.9206696,65
1137895,1.190177338,266.5476424,81
1137908,1.154003048,361.152671,1
1137920,1.293878606,452.9145568,71
1137921,0.886840845,187.5953814,97
1137940,1.146043964,706.3784665,67
1137985,1.625904224,666.6837069,59
1137999,1.526651465,212.4672966,87
1138010,1.843827146,402.4217291,111
1138049,1.056635402,413.6921007,37
1138054,1.526651465,212.4672966,87
1138084,0.976710824,341.8918498,71
1138101,2.195231034,352.6829089,29
1138122,0.399339318,66.29226789,17
1138127,2.26867992,502.1838718,95
1138151,1.441333885,888.3840855,67
1138160,1.539885618,968.0480301,73
1138190,1.538258333,176.8757911,109
1138268,1.810024482,589.9973277,83
1138297,0.543433631,341.6291768,73
1138323,3.597233016,796.2658759,95
1138332,2.459908973,165.4698788,63
1138345,1.128689921,442.5221521,65
1138370,0.584545472,78.08331947,103
1138385,1.01698236,398.1672088,37
1138391,0.844602167,285.4286344,77
1138405,1.453592866,406.0989076,85
1138411,1.008317202,621.4888618,67
1138442,3.138028733,504.1515379,29
1138464,2.888958809,639.4857676,95
1138531,3.151202131,846.1272577,61
1138534,1.466409069,921.8570485,73
1138558,0.843178811,44.00481954,43
1138592,0.604295219,93.81364066,47
1138623,1.365643676,190.0595039,87
1138633,0.572899061,360.1525988,73
1138646,1.271011607,497.6243087,37
1138686,0.70459668,288.9119295,59
1138707,0.470334796,164.6379148,71
1138725,1.011339654,213.9308866,97
1138730,1.546897545,215.2849862,87
1138741,0.480912274,32.34936596,63
1138790,0.734550615,205.2157858,85
1138798,0.790759381,497.1103389,73
1138825,3.612651111,799.6787497,95
1138853,0.796503843,490.9350607,67
1138872,1.152531706,451.8697311,65
1138881,0.985261494,220.6554604,81
1138882,1.433102394,199.4478756,87
1138917,1.239169332,294.1822157,7
1138931,1.933515243,269.0913847,87
1138933,1.404766537,550.7627028,65
1138962,0.672631996,210.5045063,1
1138990,1.595423307,222.0384186,87
1138994,2.554543497,1047.461777,59
1139029,0.913842701,127.1814116,87
1139063,0.906528946,191.7600485,97
1139105,0.500265865,141.1034362,113
1139107,1.933515243,269.0913847,87
1139113,0.995822592,408.3258333,59
1139153,3.201811903,708.7373957,95
1139158,1.654997261,230.3294512,87
1139201,0.962964443,377.5466495,65
1139208,2.472006853,771.8267932,75
1139213,1.146043964,706.3784665,67
1139221,1.218936453,426.6814989,71
1139254,1.20788655,422.8135458,71
1139287,0.688242603,204.2796348,99
1139291,0.97990235,113.5252716,115
1139311,2.614624793,414.4916277,107
1139377,1.209203235,473.4251998,37
1139404,1.331435048,837.005723,73
1139416,1.056034842,433.015188,59
1139422,1.245443599,488.2974249,65
1139507,0.716409292,160.4443318,81
1139508,1.073642349,170.2025338,107
1139514,0.737230597,230.1831512,75
1139518,1.649066618,419.788744,19
1139521,1.152458598,389.4670136,77
1139583,1.316217223,140.5510575,9
1139585,0.36950291,69.00246941,101
1139606,1.092995417,259.4801252,7
1139609,2.47925399,541.1058621,111
1139687,2.563793978,160.8302354,69
1139698,1.107720224,434.3006244,65
1139745,1.814497861,287.6489865,107
1139781,1.346941995,187.4567516,87
1139785,1.720111998,705.3125432,59
1139789,1.39742114,489.1590087,71
1139794,0.743435861,50.00845278,63
1139818,0.952455237,268.6465661,113
1139838,1.463833155,512.4061417,71
1139845,2.133917243,472.3534659,95
1139864,1.346941995,187.4567516,87
1139871,1.730183519,377.6186097,111
1139882,1.262301426,441.8611515,71
1139913,1.830535561,387.2171864,97
1139923,0.872659819,241.2031744,89
1139945,1.012653553,396.4724018,37
1139979,1.766463832,204.6512964,115
1139981,1.025838911,201.4982175,45
1140006,3.179413986,1036.364853,83
1140026,0.260072003,34.7403004,103
1140033,3.869725428,473.1629037,53
1140059,3.873359854,857.3879599,95
1140110,4.624474974,531.7427197,109
1140147,0.723641813,153.0735337,97
1140168,0.942628084,369.0561487,37
1140191,0.947936343,281.3602197,99
1140200,1.011339654,213.9308866,97
1140218,1.949983138,425.590646,111
1140227,2.311243914,620.590617,61
1140320,3.72271562,503.8115068,39
1140321,1.661828422,370.3137323,41
1140329,0.714603675,279.780419,37
1140343,3.000396408,475.6472875,107
1140389,1.246818058,436.4412899,71
1140493,0.62779158,212.1586945,77
1140514,0.779250911,243.3030196,75
1140535,0.703910663,80.93878165,109
1140565,0.551701164,103.0269089,101
1140607,0.986897144,66.38528194,63
1140624,0.959931039,214.9825469,81
1140627,1.388306498,544.3092631,65
1140657,1.190177338,266.5476424,81
1140730,1.110128484,697.8815049,73
1140735,2.026223889,442.2304566,111
1140800,0.995827479,67.32317769,35
1140840,1.216287848,411.0377558,77
1140874,1.218936453,426.6814989,71
1140918,1.399910563,574.0175524,59
1140949,1.766724412,618.4314355,71
1141053,1.219324708,478.0570677,65
1141076,1.012653553,396.4724018,37
1141077,1.068930058,177.4475853,17
1141113,1.133191391,131.2843677,115
1141150,0.943878843,330.3992088,71
1141153,1.260932819,441.3820786,71
1141158,2.186307713,264.4064243,79
1141185,2.475766979,462.3347486,101
1141207,1.028677689,305.3253338,99
1141235,1.520865745,79.71267697,15
1141249,0.570208397,199.5980783,71
1141253,0.954469451,311.1197838,83
1141267,1.460372165,572.5638385,65
1141274,1.401739072,456.9122213,83
1141287,0.810765479,317.8744471,65
1141305,1.772860437,553.5345439,75
1141348,1.065970691,657.0243077,67
1141349,1.375482502,864.6961248,73
1141354,0.941803531,63.67087451,35
1141437,1.72440781,273.3671776,107
1141456,1.291037837,811.6100446,73
1141460,0.981859335,271.3859208,89
1141486,1.947003495,269.8294485,31
1141495,0.747974039,206.7400247,89
1141546,1.245443599,488.2974249,65
1141562,0.45154353,283.8625283,73
1141570,0.858058489,267.9088574,75
1141598,1.428365065,559.231068,37
1141602,2.48781867,668.0025912,61
1141603,1.466409069,921.8570485,73
1141606,1.12572989,394.0550928,71
1141610,1.539885618,968.0480301,73
1141631,1.077508829,421.8644295,37
1141648,0.883724908,209.7987295,7
1141686,0.975847539,400.1352878,59
1141719,1.363316999,477.2210557,71
1141739,0.393764709,137.8350084,71
1141761,1.324547188,69.12704538,43
1141774,0.84765892,332.3391506,65
1141798,2.475380451,384.0275382,55
1141856,1.187403793,265.9264897,81
1141857,0.774490548,173.4519916,81
1141866,4.797382037,770.7410409,29
1141873,0.829019032,280.1623999,77
1141874,1.698067372,226.8270706,103
1141904,0.674341773,142.6449885,97
1141916,3.117284955,433.8391063,87
1141998,1.429258775,280.7391029,45
1142012,1.497902141,923.2506346,67
1142029,0.70459668,288.9119295,59
1142030,2.007551757,654.3835089,83
1142045,1.27666585,146.7967229,109
1142051,0.938927345,368.1224949,65
1142183,0.674341773,142.6449885,97
1142269,0.630549815,396.3947057,73
1142358,1.993316079,315.9967076,107
1142371,0.060283626,2.017103814,105
1142373,2.377691495,529.8331644,41
1142374,1.340004572,525.3716686,65
1142375,0.633726401,175.1619775,89
1142404,0.924920578,362.6309024,65
1142443,1.087773177,683.8278566,73
1142454,0.552685649,155.8887977,113
1142459,0.147626385,13.99456365,93
1142469,0.883816801,101.6251904,109
1142474,2.849202571,765.03755,61
1142512,1.428365065,559.231068,37
1142584,0.50726965,171.4289745,77
1142612,4.017001965,461.8927689,109
1142658,1.257407878,409.8658858,83
1142671,1.510272657,492.2899336,83
1142701,0.879345509,186.0098766,97
1142708,0.975284114,135.7323422,87
1142715,0.712940522,155.6017646,111
1142764,2.022645007,441.4493531,111
1142780,4.055460603,651.5449264,29
1142789,1.446824776,404.2080658,85
1142808,0.877926033,551.907594,73
1142842,1.044530056,294.6169036,113
1142846,0.698814958,286.5411996,59
1142850,2.835349387,346.686651,53
1142868,3.701378252,447.6351536,79
1142874,4.375511204,968.5417224,95
1142890,1.415765662,554.2981711,37
1142923,0.374753208,50.05936376,103
1142988,1.491629347,325.5533266,111
1142999,1.087773177,683.8278566,73
1143019,0.888148356,547.4212974,67
1143025,0.37430822,43.36497647,115
1143032,0.72978233,97.4839932,103
1143061,1.432486094,140.8780128,25
1143062,1.154003048,361.152671,1
1143071,0.788065204,308.9744168,65
1143101,0.897711396,201.0480695,81
1143178,4.023132851,1024.134421,19
1143181,0.972233889,271.6187795,85
1143194,2.243040993,347.9826749,55
1143216,1.064542842,416.7880081,37
1143219,0.766062942,162.0469677,97
1143222,0.494604417,82.10673735,17
1143233,0.779250911,243.3030196,75
1143239,1.073642349,170.2025338,107
1143246,1.911630739,1178.257407,67
1143255,0.942958342,295.1048739,1
1143274,0.297230581,49.34172124,17
1143304,1.370713429,479.8101322,71
1143343,1.012860326,342.2905492,77
1143347,1.84700342,403.1149619,111
1143355,0.784344144,307.0850892,37
1143360,1.260907771,374.2543367,99
1143385,0.797895185,106.5824775,103
1143390,3.005893037,476.518658,107
1143423,1.474260818,321.7625843,111
1143455,1.375811766,538.6554893,37
1143470,1.04206125,407.9860535,37
