sampno,perno,cperwgt,cexpperwgt,hctfip
1120621,2,0.626250415,83.8099398,109
1120672,1,0.605445792,282.4389762,59
1120672,2,0.181879085,84.84614669,59
1120681,1,1.060481507,454.6844708,65
1120681,2,1.059670763,454.3368619,65
1120697,1,0.612571643,181.5788375,85
1120697,2,0.632029338,187.3464987,85
1120710,1,1.829441723,261.3637527,103
1120710,2,0.498539585,71.22401066,103
1120776,1,0.674939637,289.3822945,65
1120776,2,0.413921102,177.4698532,65
1120811,1,0.783599556,508.2447492,67
1120811,2,1.190266976,772.0103156,67
1120813,1,1.161409934,497.9578218,65
1120813,2,1.162298776,498.3389156,65
1120820,1,0.695380543,230.1447574,99
1120820,2,2.022905831,669.5056056,99
1120820,3,1.041319698,344.6375824,99
1120820,4,1.021670972,338.1345944,99
1120820,5,1.021670972,338.1345944,99
1120835,1,0.975733127,175.4447423,23
1120835,2,1.750156273,314.6923147,23
1120835,3,1.164264916,209.3442894,23
1120849,1,0.515808249,152.8961768,85
1120849,2,0.50002152,148.2166658,85
1120857,1,0.499505056,98.11961035,107
1120857,2,0.56679711,111.3380354,107
1120910,1,0.810302302,373.2598313,37
1120910,2,0.848654052,390.9262843,37
1120921,1,0.641496325,420.9514443,73
1120921,2,1.446591985,949.2571688,73
1120921,3,1.747768396,1146.889861,73
1120921,4,1.747768396,1146.889861,73
1120935,1,2.886508489,273.3009813,93
1120935,2,2.561831652,242.5598633,93
1120941,1,0.447864586,134.5160061,89
1120969,1,0.282192015,89.97984949,113
1120969,2,0.291167226,92.84168884,113
1121024,1,1.626732997,393.7054386,111
1121024,2,0.63923707,154.7095383,111
1121076,1,0.925156319,223.9083334,111
1121076,2,2.634951363,637.7166281,111
1121077,1,0.385688571,151.3132596,77
1121077,2,0.178365794,69.97643097,77
1121105,1,0.456781198,187.6234095,71
1121105,2,0.468416173,192.4024889,71
1121125,1,2.939345714,671.1688483,57
1121133,1,0.493623042,119.4677163,111
1121133,2,1.63567958,395.8707099,111
1121153,1,0.924286831,396.2906153,65
1121153,2,2.735031435,1172.652529,65
1121153,3,1.965925252,842.8960593,65
1121153,4,1.967431666,843.5419383,65
1121175,1,0.288424766,15.30742898,51
1121198,1,0.358617058,114.3487669,113
1121217,1,0.692608144,449.2274782,67
1121220,1,1.579488696,522.7512422,99
1121220,2,0.769697089,254.7407336,99
1121261,1,0.520595981,182.6766658,75
1121261,2,0.840021435,294.762773,75
1121261,3,0.731694476,256.7509394,75
1121261,4,0.731694476,256.7509394,75
1121263,1,1.157439793,109.5889488,93
1121263,2,1.302815149,123.3534077,93
1121284,1,0.889359313,127.0585909,103
1121290,1,0.699573211,459.0616377,73
1121290,2,0.330257044,216.7154735,73
1121291,1,1.723542257,448.714097,95
1121295,1,0.454119661,150.2964962,99
1121295,2,0.462788926,153.1656961,99
1121295,3,2.250953109,744.9806614,99
1121310,1,0.306881864,141.3628869,37
1121310,2,0.148755589,68.52317462,37
1121354,1,1.661393096,232.2251545,79
1121354,2,2.672920124,373.6137404,79
1121358,1,0.526081665,206.3922489,77
1121358,2,0.523770234,205.4854285,77
1121396,1,0.612409499,88.57532039,115
1121403,1,0.452855664,177.6642394,77
1121403,2,0.450870225,176.8853122,77
1121443,1,0.690581378,112.9287398,87
1121443,2,0.701202843,114.6656368,87
1121448,1,4.62853414,1205.011661,95
1121448,2,5.000000079,1301.720635,95
1121448,3,4.515505404,1175.585294,95
1121456,1,0.966861304,384.5732213,83
1121456,2,2.304917136,916.7906542,83
1121474,1,0.309542558,132.7172544,65
1121474,2,0.309542558,132.7172544,65
1121562,1,0.328439616,97.35625923,85
1121562,2,0.318571126,94.43103579,85
1121575,1,0.466076112,302.2982014,67
1121575,2,0.783083762,507.9102035,67
1121577,1,0.357173364,81.18524838,101
1121577,2,0.381504706,86.71574487,101
1121592,1,0.647100988,206.3348588,113
1121592,2,0.429813829,137.0505955,113
1121592,3,1.185082293,377.8757754,113
1121606,1,0.532556507,33.1057129,15
1121606,2,1.351566555,84.01845386,15
1121606,3,1.006512751,62.56861331,15
1121608,1,1.064872687,315.6501724,85
1121633,1,0.087506814,11.71087584,109
1121633,2,0.825397878,110.461478,109
1121659,1,2.73776036,1775.718626,67
1121659,2,1.148175227,744.7094956,67
1121659,3,1.021317198,662.4290419,67
1121659,4,1.036344898,672.1760477,67
1121684,1,0.64994911,278.6675349,65
1121694,1,1.772523135,525.412324,85
1121694,2,0.720735875,213.6409412,85
1121752,1,0.679116573,201.3041238,85
1121752,2,0.525309779,155.7126259,85
1121771,1,3.117712866,754.5556113,111
1121771,2,0.89935524,217.6639005,111
1121771,3,2.557976466,619.086997,111
1121771,4,2.527921308,611.8129827,111
1121771,5,2.527921308,611.8129827,111
1121805,1,1.979568238,1283.953206,67
1121805,2,0.751018008,487.1122706,67
1121805,3,1.551410608,1006.249033,67
1121840,1,0.599746273,393.5549588,73
1121845,1,1.388933969,194.1415348,79
1121845,2,2.148312283,300.285437,79
1121851,1,0.431936863,128.0349724,85
1121851,2,1.0526995,312.0417894,85
1121851,3,0.894486476,265.1441942,85
1121851,4,0.866738792,256.9192098,85
1121851,5,0.866738792,256.9192098,85
1121862,1,0.729612047,166.5992792,57
1121862,2,0.530386827,121.1082841,57
1121892,1,0.243663862,158.041027,67
1121892,2,1.670740212,1083.64653,67
1121892,3,1.54151129,999.8283082,67
1121901,1,0.789904267,278.5642353,1
1121901,2,0.722937711,254.9480983,1
1121901,3,0.754506115,266.0808757,1
1121936,1,1.01916697,469.4718131,37
1121937,1,2.634980018,637.7235633,111
1121937,2,2.603997216,630.2250386,111
1121969,1,0.719859922,295.6833019,71
1121969,2,0.738252225,303.2379617,71
1121969,3,1.717744757,705.5656607,71
1122024,1,3.406400007,982.9975269,61
1122024,2,3.506464216,1011.873428,61
1122024,3,3.16018358,911.9459364,61
1122037,1,2.546037048,754.6977614,85
1122037,2,2.466123377,731.0097054,85
1122037,3,1.88871219,559.8531504,85
1122037,4,2.092202944,620.1719963,85
1122037,5,2.092202944,620.1719963,85
1122059,1,2.815284189,393.5130146,79
1122059,2,4.556275226,636.8641599,79
1122097,1,0.919627044,304.3618993,99
1122112,1,0.201278719,92.7175705,37
1122115,1,4.265091961,596.1633294,79
1122115,2,4.337563426,606.2932001,79
1122119,1,2.567682593,1054.678617,71
1122119,2,1.352417829,555.5071994,71
1122119,3,1.095797329,450.1000296,71
1122153,1,0.790724089,184.5595316,97
1122180,1,4.36522855,691.2346769,53
1122180,2,4.718792855,747.2216442,53
1122180,3,5.000000199,791.7508745,53
1122180,4,5.000000199,791.7508745,53
1122180,5,5.000000199,791.7508745,53
1122194,1,0.022981707,0.826436676,105
1122194,2,0.052987033,1.905447087,105
1122194,3,0.028841791,1.037168984,105
1122209,1,0.056885514,2.045638942,105
1122209,2,0.05025989,1.807377317,105
1122229,1,0.70294291,208.3667405,85
1122248,1,0.905553541,317.7579307,75
1122248,2,0.743927543,261.043512,75
1122302,1,0.296766654,136.7033892,37
1122302,2,0.455143941,209.6587285,37
1122319,1,2.618869577,1122.847801,65
1122319,2,0.885129389,379.5017501,65
1122320,1,1.605435964,531.33881,99
1122320,2,0.236574836,78.29735645,99
1122320,3,0.552687168,182.9186269,99
1122335,1,1.156293718,495.7642295,65
1122335,2,1.155409481,495.3851107,65
1122371,1,1.376182453,633.9283854,37
1122394,1,0.740339955,485.8128741,73
1122394,2,1.071546732,703.1515643,73
1122394,3,1.088862899,714.5144755,73
1122394,4,1.910661496,1253.780707,73
1122394,5,1.910661496,1253.780707,73
1122416,1,0.497002117,66.51287807,109
1122416,2,0.526631607,70.47813818,109
1122489,1,0.261405284,169.5481601,67
1122489,2,1.206998054,782.862137,67
1122587,1,4.396643971,1885.073643,65
1122587,2,1.388696847,595.4077342,65
1122587,3,1.160048035,497.3739039,65
1122587,4,1.160048035,497.3739039,65
1122587,5,1.159160919,496.9935504,65
1122609,1,2.223308459,913.2265403,71
1122609,2,0.519402143,213.3450357,71
1122609,3,0.534902506,219.7118276,71
1122609,4,0.558028114,229.2106982,71
1122639,1,2.769855243,387.1630761,79
1122639,2,4.723283041,660.2080727,79
1122639,3,4.723283041,660.2080727,79
1122690,1,0.397635573,40.85838634,5
1122699,1,0.581028271,132.0673076,101
1122751,1,0.503175777,149.1516524,85
1122758,1,2.09376778,630.9281216,19
1122758,2,2.15238093,648.5903882,19
1122758,3,1.700296723,512.3610306,19
1122758,4,1.700296723,512.3610306,19
1122777,1,0.613949219,34.6578127,43
1122777,2,0.546849083,30.86996857,43
1122861,1,0.114721602,34.00584291,85
1122861,2,0.111603623,33.08160994,85
1122963,1,0.503464892,215.8620087,65
1122963,2,0.284634272,122.0377562,65
1122969,1,0.720483434,336.1037535,59
1122981,1,0.401671073,187.3785697,59
1122981,2,0.423645193,197.6294429,59
1123004,1,3.558990556,2335.418234,73
1123009,1,2.283006511,373.333334,87
1123025,1,0.77293458,194.3586902,81
1123025,2,1.716881905,431.7194844,81
1123045,1,3.004167287,1948.510865,67
1123090,1,1.194314343,783.7119687,73
1123090,2,2.496554464,1638.245094,73
1123090,3,2.119138947,1390.584117,73
1123090,4,2.085402133,1368.445938,73
1123111,1,1.222051212,174.588721,103
1123111,2,1.050486359,150.0780558,103
1123111,3,0.892203857,127.4649775,103
1123111,4,0.892203857,127.4649775,103
1123111,5,0.892203857,127.4649775,103
1123120,1,0.389051267,252.339683,67
1123120,2,0.726979319,471.5207131,67
1123120,3,0.87854509,569.8266742,67
1123124,1,3.906570788,1147.131369,13
1123124,2,2.120312408,622.6117497,13
1123124,3,1.467005016,430.773577,13
1123124,4,1.467005016,430.773577,13
1123124,5,1.986682237,583.3723839,13
1123124,6,1.86715318,548.2736902,13
1123134,1,0.599746273,393.5549588,73
1123142,1,1.106064653,474.2283747,65
1123142,2,0.479102844,205.416711,65
1123142,3,0.796837727,341.6464481,65
1123142,4,0.796837727,341.6464481,65
1123148,1,1.52711226,220.8725663,115
1123162,1,1.04071026,427.4729518,71
1123162,2,1.71704774,705.2793602,71
1123190,1,0.43560732,130.8345397,89
1123190,2,0.764467552,229.6076206,89
1123197,1,4.544352203,1364.894944,89
1123197,2,1.286070417,386.2708989,89
1123197,3,2.168904365,651.4298345,89
1123197,4,4.544352203,1364.894944,89
1123227,1,0.718786525,96.193877,109
1123227,2,0.522759478,69.95993821,109
1123278,1,1.281494431,131.6778431,5
1123297,1,1.826781216,298.7281546,87
1123297,2,1.856093655,303.5215315,87
1123297,3,1.650606223,269.9187767,87
1123297,4,1.677020509,274.238227,87
1123307,1,0.468913547,141.3006476,19
1123307,2,0.480383065,144.7568292,19
1123310,1,0.650748261,279.010173,65
1123310,2,1.923570149,824.7361879,65
1123313,1,0.35454018,57.97691186,87
1123313,2,0.403180575,65.93093252,87
1123380,1,0.646124419,27.63493576,27
1123380,2,0.609993339,26.0895986,27
1123405,1,1.400629185,132.6146561,93
1123408,1,1.011873417,466.1120914,37
1123408,2,1.05979877,488.1885548,37
1123422,1,0.800074216,208.29462,95
1123422,2,0.800074216,208.29462,95
1123471,1,0.865509894,259.9556606,89
1123471,2,0.980277295,294.4260181,89
1123471,3,1.70487914,512.0599847,89
1123505,1,0.742989855,134.7924476,31
1123505,2,1.037047563,188.1400915,31
1123507,1,0.824436967,117.78344,103
1123507,2,3.995335183,570.7947858,103
1123507,3,0.963571517,137.6609403,103
1123521,1,0.358050599,147.0697007,71
1123521,2,0.993872835,408.2344253,71
1123587,1,0.228525739,67.73973066,85
1123587,2,0.545702842,161.7575492,85
1123623,1,1.765512723,246.7787219,79
1123623,2,1.547687768,216.3317231,79
1123632,1,1.199161406,361.3507956,19
1123658,1,0.866227313,115.9256061,109
1123731,1,0.747201806,187.8880415,81
1123731,2,0.756592275,190.2493269,81
1123731,3,1.852621801,465.8520348,81
1123731,4,0.687538286,172.8853181,81
1123798,1,0.90444336,55.38561365,63
1123798,2,1.051980464,64.42037843,63
1123798,3,0.786814075,48.18232107,63
1123807,1,0.192996135,75.71620333,77
1123807,2,0.506325956,198.6416932,77
1123808,1,4.999999439,1210.110679,111
1123808,2,1.507892968,364.9435175,111
1123808,3,4.999999439,1210.110679,111
1123808,4,4.838077789,1170.922051,111
1123808,5,4.838077789,1170.922051,111
1123818,1,2.670337725,436.6724673,87
1123864,1,2.308898496,365.6144662,53
1123864,2,1.007076074,159.4706661,53
1123871,1,1.884307445,623.6347623,99
1123871,2,0.648006893,214.4658643,99
1123871,3,0.97017384,321.0909841,99
1123871,4,0.97017384,321.0909841,99
1123874,1,0.280882661,120.4292419,65
1123874,2,0.82508969,353.7595579,65
1123874,3,1.194819805,512.2823994,65
1123906,1,0.712979999,166.4136158,97
1123920,1,0.990567087,406.8765855,71
1123920,2,0.290181496,119.1923878,71
1123958,1,0.429048687,128.864656,89
1123958,2,0.700784269,210.4803641,89
1123992,1,0.46507681,216.9571903,59
1124059,1,0.344776699,147.8239932,65
1124111,1,1.865882912,562.2581512,19
1124120,1,0.219844218,94.2588354,65
1124120,2,0.364099804,156.1088296,65
1124128,1,0.682945585,318.5924393,59
1124128,2,0.755838726,352.5969108,59
1124128,3,0.648786473,302.6572976,59
1124128,4,0.774056806,361.0956,59
1124152,1,0.623438637,64.06040712,5
1124152,2,0.394533419,40.53962969,5
1124168,1,1.20270136,280.7173866,97
1124174,1,0.839261465,121.385859,115
1124180,1,1.830331612,173.2998283,93
1124180,2,1.230115183,116.4700149,93
1124188,1,1.332455877,82.83046237,15
1124188,2,0.608582975,37.83180373,15
1124188,3,0.523561115,32.54652554,15
1124188,4,1.520550103,94.52310594,15
1124188,5,1.159671959,72.08956495,15
1124188,6,1.159671959,72.08956495,15
1124190,1,1.298989586,314.3842692,111
1124190,2,1.746746888,422.7514598,111
1124202,1,1.454011657,578.3393586,83
1124202,2,1.527896179,607.7272437,83
1124202,3,1.326732791,527.7136452,83
1124202,4,1.326732791,527.7136452,83
1124202,5,1.262692816,502.241471,83
1124218,1,0.595082836,135.2619001,101
1124218,2,0.63650923,144.6780897,101
1124270,1,0.389247039,128.8261028,99
1124270,2,0.71447024,236.4627276,99
1124271,1,0.597762287,177.1890398,85
1124271,2,0.579386953,171.7422129,85
1124271,3,0.54264153,160.8501134,85
1124273,1,2.049039569,335.0734087,87
1124273,2,1.850889642,302.6705345,87
1124293,1,0.885591562,262.5075584,85
1124293,2,0.913954153,270.914814,85
1124293,3,0.729606509,216.2703799,85
1124293,4,0.729606509,216.2703799,85
1124293,5,0.752881447,223.1695503,85
1124301,1,5.000000152,375.2892562,69
1124315,1,0.599485109,176.0337162,13
1124326,1,1.314059567,318.0315387,111
1124326,2,1.298989586,314.3842692,111
1124334,1,0.841813886,137.6593467,87
1124343,1,0.603825788,45.32186483,69
1124362,1,0.880188872,229.1519999,95
1124420,1,0.534364692,246.1511886,37
1124420,2,2.486470262,1145.374347,37
1124442,1,0.862380599,397.2493178,37
1124453,1,1.194060579,774.4708562,67
1124453,2,1.359377391,881.6957787,67
1124453,3,1.097368452,711.7560866,67
1124459,1,0.665860761,155.4157157,97
1124459,2,0.64423561,150.3682817,97
1124474,1,0.735848368,171.751224,97
1124474,2,0.711931582,166.1689091,97
1124555,1,0.610225739,99.78841875,87
1124555,2,2.95011013,482.422825,87
1124555,3,4.999999897,817.6352642,87
1124555,4,4.814898982,787.3662565,87
1124584,1,0.558757782,362.4117782,67
1124584,2,1.762452297,1143.131231,67
1124584,3,0.684862911,444.2038994,67
1124585,1,1.988827797,589.5294759,85
1124585,2,1.583809464,469.4737094,85
1124639,1,2.019530407,829.5244682,71
1124647,1,0.750272225,222.3961233,85
1124647,2,0.310600616,92.06841267,85
1124647,3,0.638213654,189.1796573,85
1124671,1,0.952473902,408.3759023,65
1124671,2,0.323397735,138.6577011,65
1124671,3,0.371788039,159.405182,65
1124692,1,0.909434386,68.26018881,69
1124692,2,5.000000152,375.2892562,69
1124727,1,1.697252066,410.772616,111
1124727,2,1.677565854,406.0081164,111
1124727,3,1.397805414,338.2998896,111
1124736,1,0.966119942,445.0360876,37
1124754,1,0.622417278,266.8631832,65
1124754,2,0.621942547,266.6596412,65
1124754,3,0.212137692,90.95464041,65
1124769,1,2.846743998,835.9222232,13
1124769,2,3.029242657,889.5114062,13
1124769,3,2.506535147,736.0227803,13
1124769,4,2.667164658,783.1902737,13
1124769,5,2.667164658,783.1902737,13
1124771,1,0.065497612,2.355335409,105
1124771,2,0.057331298,2.061669613,105
1124787,1,0.855333546,399.0109999,59
1124787,2,0.286947613,133.8603572,59
1124787,3,0.272180228,126.9714084,59
1124793,1,0.68411059,443.7159419,67
1124796,1,1.408137715,340.8005355,111
1124836,1,0.801785865,526.1338294,73
1124859,1,0.484166356,117.1789887,111
1124859,2,0.479093905,115.9513431,111
1124880,1,0.587280684,251.7982685,65
1124880,2,0.587728807,251.9904025,65
1124912,1,1.396081826,86.78569033,15
1124914,1,0.745658928,106.5287914,103
1124957,1,1.54168851,94.40874681,63
1124983,1,1.905748321,461.2333308,111
1124983,2,1.928216913,466.6712279,111
1124990,1,1.13130284,527.7499984,59
1124990,2,1.560985487,728.1958985,59
1124990,3,0.893750151,416.9322522,59
1125031,1,0.768840351,329.6424934,65
1125031,2,1.113257043,477.3121326,65
1125031,3,1.470468924,630.4677452,65
1125070,1,0.68259371,442.7320895,67
1125072,1,0.653166099,300.8761878,37
1125091,1,0.383706627,55.4970775,115
1125102,1,0.503842238,151.3288787,89
1125102,2,0.570652178,171.395226,89
1125102,3,1.055665073,317.0687167,89
1125121,1,0.660337871,159.8163997,111
1125121,2,0.86691254,209.812048,111
1125147,1,0.694165679,221.3419236,113
1125147,2,0.717174584,228.6785515,113
1125216,1,0.117755973,48.36840316,71
1125216,2,0.732832147,301.0116583,71
1125227,1,0.432159708,36.88169462,11
1125227,2,0.991609805,84.62670018,11
1125231,1,0.748706938,307.5322471,71
1125231,2,0.730052824,299.8700482,71
1125257,1,0.252358921,63.45705147,81
1125257,2,0.485296866,122.0305906,81
1125263,1,0.409318186,188.5494295,37
1125269,1,1.000511822,656.5382844,73
1125269,2,0.814739914,534.6343078,73
1125269,3,0.680828559,446.7613517,73
1125269,4,0.680828559,446.7613517,73
1125309,1,2.131160602,751.5659154,1
1125309,2,0.703480762,248.0864943,1
1125309,3,0.92688102,326.8698669,1
1125322,1,0.759404952,251.3344241,99
1125322,2,1.085301591,359.1939317,99
1125322,3,0.584258115,193.3674207,99
1125334,1,0.416901962,100.8995145,111
1125334,2,1.271733271,307.7876369,111
1125362,1,0.800576435,186.8591257,97
1125362,2,1.711329224,399.4340435,97
1125371,1,3.361307141,469.8346659,79
1125371,2,3.418197674,477.7866748,79
1125371,3,2.759487508,385.7139015,79
1125399,1,0.498814283,147.8588158,85
1125422,1,0.654537374,305.3400785,59
1125422,2,0.254553624,118.7486407,59
1125423,1,4.754026752,752.8009377,53
1125423,2,4.397773076,696.3881081,53
1125450,1,1.024526715,303.6907964,85
1125468,1,2.677151397,560.3251914,45
1125468,2,1.971536186,412.6406121,45
1125468,3,1.572984167,329.2240608,45
1125492,1,2.461925086,729.7652454,85
1125492,2,2.056031124,609.4499246,85
1125492,3,2.023178903,599.7118504,85
1125509,1,0.326647978,152.3804802,59
1125544,1,0.380867447,62.28213249,87
1125544,2,0.773044279,126.4136552,87
1125544,3,0.626828378,102.5033994,87
1125585,1,1.635702802,484.8559625,85
1125585,2,1.58454301,469.6911476,85
1125585,3,1.345163546,398.7341495,85
1125628,1,1.119384838,149.8052116,109
